Example	pred	gold	neutral	contradiction	entailment
one woman with blond-hair smiles in the foreground while another prepares to blow a noisemaker in the background . --> a tall person smiling	neutral	neutral	0.991188049316	0.00256583769806	0.0062461476773
a woman dressed as snow white walks with other girls in costume down a street . --> a lady is about to attend a halloween party .	neutral	neutral	0.939624011517	0.0587462857366	0.0016296900576
a woman dressed as snow white walks with other girls in costume down a street . --> a woman is dressed as a fairy tale character .	neutral	entailment	0.880728065968	0.0593222007155	0.0599497295916
a woman dressed as snow white walks with other girls in costume down a street . --> a girl is taking a spelling test .	contradiction	contradiction	0.0541832372546	0.944969773293	0.0008470187895
a man is looking over a small cliff . --> the cliff is near the ocean	neutral	neutral	0.638506948948	0.218453511596	0.143039554358
a man is looking over a small cliff . --> a woman is looking	contradiction	contradiction	0.00277973245829	0.996780991554	0.000439261697466
a man is looking over a small cliff . --> a man is looking	entailment	entailment	0.102107018232	0.0129970582202	0.884895920753
a butterfly costumed girl waves at the crowd . --> a girl is waving at a crowd of people .	neutral	entailment	0.495059221983	0.122148968279	0.382791787386
a butterfly costumed girl waves at the crowd . --> the crowd is staring up at the man on the stage .	contradiction	contradiction	0.0277106612921	0.971408724785	0.000880538427737
a butterfly costumed girl waves at the crowd . --> a butterfly costumed girl is standing on the stage .	entailment	neutral	0.181702688336	0.40682131052	0.411475986242
six women that are showing their nationality by holding a flag . --> the women are holding an empty flag pole	contradiction	contradiction	0.0188482385129	0.979904413223	0.00124729447998
six women that are showing their nationality by holding a flag . --> the women are spanish	neutral	neutral	0.924705862999	0.0554418340325	0.0198523234576
six women that are showing their nationality by holding a flag . --> women are holding a flag	entailment	entailment	0.0989891812205	0.0406772792339	0.860333621502
woman standing on a ladder fixing letters on a theater sign , while one woman watches and one man stands nearby . --> woman is putting up a new movie title	neutral	neutral	0.897953808308	0.0988357663155	0.00321045750752
woman standing on a ladder fixing letters on a theater sign , while one woman watches and one man stands nearby . --> woman stands on ladder	entailment	entailment	0.0896645337343	0.122351571918	0.787983894348
woman standing on a ladder fixing letters on a theater sign , while one woman watches and one man stands nearby . --> woman sleeps on a couch	contradiction	contradiction	4.80696180603e-05	0.99994790554	4.08079222325e-06
a young woman standing on a tall ladder is changing the display title on the front of an old movie theater . --> the young woman is in front of the old movie theater .	contradiction	entailment	0.351845264435	0.599243044853	0.0489116609097
a young woman standing on a tall ladder is changing the display title on the front of an old movie theater . --> the young woman works for the movie theater .	neutral	neutral	0.900500774384	0.0756361037493	0.0238630939275
a young woman standing on a tall ladder is changing the display title on the front of an old movie theater . --> the young woman works in an ice cream shop .	contradiction	contradiction	0.0547426566482	0.94217902422	0.00307829817757
a boy with a board strapped to his feet does a trick while holding onto some kind of rope . --> a boy is showing off for his friends .	neutral	entailment	0.977555513382	0.0199141018093	0.00253042695113
a boy with a board strapped to his feet does a trick while holding onto some kind of rope . --> a boy is holding a rope .	entailment	entailment	0.0698682963848	0.0335966013372	0.896535098553
a boy with a board strapped to his feet does a trick while holding onto some kind of rope . --> a boy holding a rope is sleeping .	contradiction	contradiction	0.00514005450532	0.99473553896	0.00012435237295
a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water . --> there are surfers on a beach .	entailment	entailment	0.0411980673671	0.0109259001911	0.947876036167
a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water . --> the surfers are pros .	neutral	neutral	0.860736966133	0.117196813226	0.0220661871135
a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water . --> the boarder is being dumped on molten hot lava .	contradiction	contradiction	0.243102133274	0.724915266037	0.0319825485349
a man is standing at a machine . --> a woman is standing at a machine .	contradiction	contradiction	0.00425965059549	0.995665490627	7.48581805965e-05
a man is standing at a machine . --> a man is standing by a machine .	entailment	entailment	0.0812735408545	0.0165662784129	0.902160227299
a man is standing at a machine . --> a man is standing at an atm machine .	entailment	neutral	0.455269366503	0.0661619007587	0.478568762541
a man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway --> a man and a woman are seated on a blanket underneath a large oak tree .	contradiction	contradiction	0.107743859291	0.877385318279	0.0148708084598
a man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway --> a man and a woman are walking side by side down a narrow path underneath the stars .	contradiction	neutral	0.319864451885	0.509847044945	0.170288488269
a man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway --> a man in blue and a woman in white are walking down a path .	contradiction	entailment	0.292037069798	0.404419332743	0.303543627262
a person on a brown horse wearing jeans , a plaid shirt , and a cowboy hat attempts to lasso a running calf . --> a person on a white horse and red shirt and baseball hat attempts to lasso a running calf	neutral	contradiction	0.386658102274	0.278560787439	0.334781080484
a person on a brown horse wearing jeans , a plaid shirt , and a cowboy hat attempts to lasso a running calf . --> a person is trying to catch a calf	entailment	entailment	0.290090739727	0.0104920240119	0.699417293072
a person on a brown horse wearing jeans , a plaid shirt , and a cowboy hat attempts to lasso a running calf . --> a person riding a horse	entailment	entailment	0.0179251991212	0.0608144588768	0.921260356903
a small boat carrying at least one passenger floats in the water near a dock around sunset . --> a boat is carrying a passenger .	contradiction	entailment	0.141414105892	0.487137198448	0.371448665857
a small boat carrying at least one passenger floats in the water near a dock around sunset . --> a little boat is carrying at least one passenger as it floats in the water near a dock around sunset .	entailment	entailment	0.352150917053	0.0916092321277	0.556239843369
a small boat carrying at least one passenger floats in the water near a dock around sunset . --> a whale eats the fish .	contradiction	contradiction	0.003823220497	0.996138632298	3.81860882044e-05
a person floating on a river near a metropolitan area . --> a person on a river near a metropolitan area .	entailment	entailment	0.102001607418	0.00805126596242	0.88994717598
a person floating on a river near a metropolitan area . --> a dog floating on a river near a metropolitan area .	contradiction	contradiction	0.0277877263725	0.971111953259	0.0011002937099
a person floating on a river near a metropolitan area . --> a man floating on a river near a metropolitan area .	neutral	neutral	0.47446835041	0.445735812187	0.0797958448529
a young woman rides by herself on a swinging carnival ride . --> a woman is enjoying herself .	neutral	entailment	0.661919593811	0.170033708215	0.168046742678
a young woman rides by herself on a swinging carnival ride . --> a woman broke her toe .	contradiction	contradiction	0.0625952407718	0.935406625271	0.00199808273464
a young woman rides by herself on a swinging carnival ride . --> a women is at the carnival .	entailment	entailment	0.411147266626	0.0515022277832	0.537350535393
a young boy falls off his skateboard into a pile of brown leaves in the road . --> a young boy falls down in autumn .	contradiction	entailment	0.252430051565	0.493216305971	0.254353702068
a young boy falls off his skateboard into a pile of brown leaves in the road . --> the leaves are green .	neutral	contradiction	0.627315044403	0.28877145052	0.0839135274291
a young boy falls off his skateboard into a pile of brown leaves in the road . --> this is his first time skateboarding .	neutral	neutral	0.972841739655	0.0163680315018	0.0107902158052
a chef mixes batter while showing a student instructions . --> the chef mixes batter while a student stands on their head .	contradiction	contradiction	0.158750638366	0.708881378174	0.132367968559
a chef mixes batter while showing a student instructions . --> people are prepping food .	entailment	entailment	0.0357791297138	0.00988775677979	0.954333126545
a chef mixes batter while showing a student instructions . --> a chef with a tall hat is teaching a student .	neutral	neutral	0.848404228687	0.0402315333486	0.111364237964
a man in orange and white rides his mountain bike through a forest . --> the man is riding a 12-speed bike and wearing orange shirt and white shorts .	contradiction	neutral	0.00660359999165	0.9933411479	5.52560741198e-05
a man in orange and white rides his mountain bike through a forest . --> a man is adventuring through the forest outside .	entailment	entailment	0.111477211118	0.0149004934356	0.873622298241
a man in orange and white rides his mountain bike through a forest . --> the man is pushing his bike down the road	contradiction	contradiction	0.265686631203	0.435994535685	0.298318773508
a mountain biker clad in protective gear clears a small dirt mound on a track while an audience watches . --> a biker leaps over a clad at a mountain bike show .	neutral	neutral	0.656736433506	0.0943719372153	0.248891681433
a mountain biker clad in protective gear clears a small dirt mound on a track while an audience watches . --> a mountain falls in front of a crowd .	contradiction	contradiction	0.216783165932	0.665000379086	0.118216432631
two men in yellow jackets and black pants have medals . --> the men are very brave .	neutral	neutral	0.697297692299	0.140036761761	0.162665471435
two men in yellow jackets and black pants have medals . --> the men are dressed in solid red jackets and blue pants .	contradiction	contradiction	0.0914146080613	0.848856091499	0.0597293488681
two men in yellow jackets and black pants have medals . --> the men have been given an award at some point .	entailment	entailment	0.479463130236	0.0279978122562	0.492539048195
a blue uniformed rollerskater is struggling for the lead against a long-haired , tattooed and red uniformed rollerskater . --> the rollerskaters are well informer .	neutral	contradiction	0.710423409939	0.168398007751	0.121178530157
a blue uniformed rollerskater is struggling for the lead against a long-haired , tattooed and red uniformed rollerskater . --> they are racing for a cash prize .	neutral	neutral	0.645784854889	0.352769464254	0.00144570250995
a blue uniformed rollerskater is struggling for the lead against a long-haired , tattooed and red uniformed rollerskater . --> rollerskaters are racing .	contradiction	entailment	0.188695222139	0.781090974808	0.0302138030529
a young boy in a brown shirt and green shorts shares a laugh with an elderly lady wearing a black pants outfit . --> a boy and a woman are laughing about a joke he told .	neutral	neutral	0.933314442635	0.0403819456697	0.0263035651296
a young boy in a brown shirt and green shorts shares a laugh with an elderly lady wearing a black pants outfit . --> a boy and a woman are laughing .	entailment	entailment	0.0786845609546	0.0400444418192	0.881271064281
a young boy in a brown shirt and green shorts shares a laugh with an elderly lady wearing a black pants outfit . --> a boy is sad and alone .	contradiction	contradiction	0.00517904572189	0.994472563267	0.000348373810994
a woman holding a purse reaches up to grab the hands of a performer dressed as the statue of liberty wearing sunglasses . --> a man is ignoring a homeless woman who is begging on the street in the rain .	contradiction	contradiction	0.16309940815	0.832744121552	0.00415644235909
a woman holding a purse reaches up to grab the hands of a performer dressed as the statue of liberty wearing sunglasses . --> a woman is interacting with a performer .	entailment	entailment	0.214427277446	0.00651191035286	0.779060781002
a woman holding a purse reaches up to grab the hands of a performer dressed as the statue of liberty wearing sunglasses . --> a tourist is interacting with a new york city street performer on a sunny day .	neutral	neutral	0.944123804569	0.0380661673844	0.0178100094199
two men are on a cherry picker proceeding to perform work at a construction site . --> two men on a cherry picker performing work outside .	neutral	entailment	0.580147922039	0.125927060843	0.293925017118
two men are on a cherry picker proceeding to perform work at a construction site . --> two construction workers on a cherry picker assisting other workers at a construction site .	neutral	neutral	0.778547227383	0.0481746084988	0.173278108239
two men are on a cherry picker proceeding to perform work at a construction site . --> two men driving in a truck down an empty highway .	contradiction	contradiction	0.00287597207353	0.99701333046	0.000110705470433
a young boy wearing safety swimming gear and goggles is in a pool . --> a family of four plays in the surf .	neutral	contradiction	0.904158890247	0.0277521722019	0.0680889412761
a young boy wearing safety swimming gear and goggles is in a pool . --> a child wears water wings while swimming .	entailment	neutral	0.0975537449121	0.0256562158465	0.876790106297
a young boy wearing safety swimming gear and goggles is in a pool . --> a kid uses eye protection while in the water .	entailment	entailment	0.0832364559174	0.0164553318173	0.900308251381
a man sits as a man behind him washes a bus . --> the boss is showing a man how to wash the bus while the worker relaxes and enjoys his duplicity .	neutral	neutral	0.946682095528	0.0425309799612	0.0107868751511
a man sits as a man behind him washes a bus . --> mark twain has convinced huckleberry finn to wash the entire bus while twain outlines his new novel .	neutral	contradiction	0.591934323311	0.381684750319	0.0263808835298
a man sits as a man behind him washes a bus . --> one man works , another man works on his sitting .	entailment	entailment	0.340056627989	0.102282777429	0.557660579681
man on cellphone walking in front of silver car next to green grass . --> the man is talking to his kid .	neutral	neutral	0.878103673458	0.105350539088	0.0165457427502
man on cellphone walking in front of silver car next to green grass . --> the man is running in snow .	contradiction	contradiction	0.0419541560113	0.948353827	0.00969197228551
man on cellphone walking in front of silver car next to green grass . --> the man is talking on the cell phone .	neutral	entailment	0.561389923096	0.364248812199	0.0743612349033
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> some humans	entailment	entailment	0.0828531682491	0.019180746749	0.897966086864
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> the man is riding the bike .	entailment	contradiction	0.268110901117	0.19504481554	0.536844313145
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> a man is fixing a bike .	entailment	entailment	0.131326854229	0.0431038253009	0.825569272041
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> just a bike	neutral	contradiction	0.356292486191	0.308514207602	0.33519333601
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> some tall humans	neutral	neutral	0.950609624386	0.00604663230479	0.0433437414467
an asian man attempting to repair a green bicycle outdoors while two other asian men stand by . --> the man is fixing the bike for his son .	neutral	neutral	0.975872397423	0.0151854176074	0.00894222967327
a little girl and lady wearing face paint and costumes are among others holding orange balloons and an event . --> a party atmosphere is present where two females have their faces decorated with paint with others holding balloons .	entailment	entailment	0.151113301516	0.0470877476037	0.801798939705
a little girl and lady wearing face paint and costumes are among others holding orange balloons and an event . --> a man and his son put camouflage greasepaint on their faces before they go hunting .	contradiction	contradiction	0.00337261823006	0.996546328068	8.10177007224e-05
a little girl and lady wearing face paint and costumes are among others holding orange balloons and an event . --> a mom and her little girl are getting their faces painted at a local street fair and carnival .	neutral	neutral	0.971205532551	0.0219759121537	0.00681851338595
a man wears a brightly colored ceremonial robe while holding a similarly colored cone shaped hat with a star on top . --> he puts on his wizard robe and hat	entailment	neutral	0.319452136755	0.246025919914	0.434521853924
a man wears a brightly colored ceremonial robe while holding a similarly colored cone shaped hat with a star on top . --> he holds robe and hat	entailment	entailment	0.151613682508	0.0822195336223	0.766166806221
a man wears a brightly colored ceremonial robe while holding a similarly colored cone shaped hat with a star on top . --> the wizard casts a spell	neutral	neutral	0.886576831341	0.0625934451818	0.0508298315108
a customer places his order at quiznos while another customer looks on . --> the customer turns around and leaves the restaurant without ordering lunch .	contradiction	contradiction	0.194920912385	0.782272160053	0.0228069648147
a customer places his order at quiznos while another customer looks on . --> someone orders food at quiznos .	neutral	entailment	0.577039241791	0.304320812225	0.118639960885
a customer places his order at quiznos while another customer looks on . --> the second person in line is nosy .	neutral	neutral	0.688283741474	0.219152137637	0.0925642102957
a bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store . --> a man is making a purchase in a store .	neutral	entailment	0.481594353914	0.142426013947	0.375979661942
a bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store . --> a man in khaki shorts is buying a snack .	neutral	neutral	0.414122760296	0.188540995121	0.397336244583
a bald man in a red shirt and khaki shorts buys something from a woman wearing a visor in a store . --> a bald man leaves a store without buying anything .	contradiction	contradiction	0.0163412243128	0.97609180212	0.00756704015657
a young man is caught in midair while doing a skateboard trick in an urban environment . --> there are people watching the skateboarder .	entailment	neutral	0.238091945648	0.182885184884	0.579022884369
a young man is caught in midair while doing a skateboard trick in an urban environment . --> the man is upside down in the air .	entailment	neutral	0.310712218285	0.263525217772	0.425762593746
a young man is caught in midair while doing a skateboard trick in an urban environment . --> the man is standing on the sidewalk .	contradiction	contradiction	0.00689348205924	0.99226295948	0.00084349658573
a bulldog is running through a grassy park while people stand in the background . --> a bulldog laying in the shade of a large oak tree .	contradiction	contradiction	0.00237209652551	0.997529804707	9.80741824606e-05
a bulldog is running through a grassy park while people stand in the background . --> a bulldog running outdoors while his owners watch .	neutral	neutral	0.931009113789	0.0283576250076	0.040633238852
a bulldog is running through a grassy park while people stand in the background . --> a bulldog running outdoors .	entailment	entailment	0.0480801984668	0.00905465520918	0.942865133286
a young boy wearing blue pajamas and yellow glasses leaping into the air . --> a girl looking ready to sleep .	contradiction	contradiction	0.000115625916806	0.999881625175	2.78728225567e-06
a young boy wearing blue pajamas and yellow glasses leaping into the air . --> a boy in pajamas jumping .	entailment	entailment	0.102724969387	0.174163296819	0.723111748695
a young boy wearing blue pajamas and yellow glasses leaping into the air . --> a boy excited before bedtime .	neutral	neutral	0.71734637022	0.267289787531	0.015363831073
a man in a fleece jacket works with a piece of tin . --> a man is wearing a jacket .	entailment	entailment	0.0530791245401	0.0254495888948	0.921471357346
a man in a fleece jacket works with a piece of tin . --> a man is wearing a brown jacket .	entailment	neutral	0.224459126592	0.162373647094	0.613167226315
a man in a fleece jacket works with a piece of tin . --> the man is not wearing a jacket .	contradiction	contradiction	0.0263055954129	0.922313570976	0.0513808503747
a large tan dog is rolling around on its back in a yard of grass . --> a dog is having fun on a sunny day .	neutral	neutral	0.888359367847	0.0638194158673	0.0478211380541
a large tan dog is rolling around on its back in a yard of grass . --> a small dog is sitting in the rain .	contradiction	contradiction	0.210423633456	0.750752747059	0.0388236381114
a large tan dog is rolling around on its back in a yard of grass . --> a dog is rolling in the grass .	entailment	entailment	0.0546186119318	0.0519320890307	0.893449306488
young people in uniform are playing in a rugby game . --> people are playing a rugby game .	entailment	entailment	0.120525173843	0.030384618789	0.849090099335
young people in uniform are playing in a rugby game . --> one person is kicking the rugby ball down the field .	contradiction	neutral	0.107029534876	0.879387915134	0.01358254347
young people in uniform are playing in a rugby game . --> young people are playing tennis .	contradiction	contradiction	0.00960581935942	0.986925125122	0.00346903805621
a man in a tan shirt is standing at the kitchen counter looking at food . --> a man standing at a dinner table looking at his family .	neutral	contradiction	0.884928584099	0.0950965061784	0.019974861294
a man in a tan shirt is standing at the kitchen counter looking at food . --> a man standing at a kitchen counter looking at food that he made .	neutral	neutral	0.66943615675	0.0651101619005	0.265453726053
a man in a tan shirt is standing at the kitchen counter looking at food . --> a man standing at a kitchen counter looking at food .	entailment	entailment	0.14165237546	0.0318310409784	0.826516628265
an athlete on the slough jets hockey team is skating on an ice rink with a hockey stick equipped . --> a hockey player warming up in the rink .	entailment	neutral	0.226638868451	0.280903071165	0.492458045483
an athlete on the slough jets hockey team is skating on an ice rink with a hockey stick equipped . --> olympic hopefuls perform their swim routines .	contradiction	contradiction	0.257812261581	0.666584312916	0.0756034553051
an athlete on the slough jets hockey team is skating on an ice rink with a hockey stick equipped . --> a person ice skating .	entailment	entailment	0.01692427136	0.0584142170846	0.924661517143
a young boy in a boy scout shirt sits in a folding camp chair indoors , with other similar chairs around him , and a green tent behind him . --> a young boy with clothes on is indoors with chairs .	contradiction	entailment	0.140314072371	0.541799902916	0.317885965109
a young boy in a boy scout shirt sits in a folding camp chair indoors , with other similar chairs around him , and a green tent behind him . --> the young boy scout is cleaning up the aftermath of an awesome party .	neutral	contradiction	0.754611432552	0.24095210433	0.00443648686633
a young boy in a boy scout shirt sits in a folding camp chair indoors , with other similar chairs around him , and a green tent behind him . --> the young boy is sleeping .	contradiction	contradiction	0.00557573605329	0.993360757828	0.00106352579314
four black teenagers are playing basketball inside a gymnasium while another one watches . --> four teenagers playing chess .	contradiction	contradiction	0.246089786291	0.581599473953	0.172310724854
four black teenagers are playing basketball inside a gymnasium while another one watches . --> four teenagers playing inside a gym .	entailment	entailment	0.148775264621	0.0482993610203	0.802925407887
four black teenagers are playing basketball inside a gymnasium while another one watches . --> four teenagers practicing for a basketball game .	neutral	neutral	0.851883113384	0.0531305447221	0.0949862673879
view of a soccer ball being kicked into a goal net --> a soccer ball is going into the net .	entailment	entailment	0.191614151001	0.331158608198	0.477227240801
view of a soccer ball being kicked into a goal net --> a soccer ball spin dramatically past the goalie .	neutral	neutral	0.639286756516	0.0971007794142	0.263612538576
view of a soccer ball being kicked into a goal net --> a soccer ball bounces in a mud puddle on the street .	contradiction	contradiction	0.127907782793	0.868186950684	0.00390523555689
two people in a dense jungle area with trees and grass everywhere . --> two people are outside .	entailment	entailment	0.0110677359626	0.000958013581112	0.987974286079
two people in a dense jungle area with trees and grass everywhere . --> a man is holding a microphone on stage .	contradiction	contradiction	0.0848529115319	0.912481248379	0.00266588130035
two people in a dense jungle area with trees and grass everywhere . --> a couple are looking for their lost dog .	neutral	neutral	0.98224902153	0.0161579102278	0.00159310409799
man and woman walking near the ocean . --> man and woman walk near water .	entailment	entailment	0.0406293943524	0.00531592778862	0.954054713249
man and woman walking near the ocean . --> the man and woman are in a desert .	contradiction	contradiction	0.142672434449	0.770397007465	0.0869305804372
man and woman walking near the ocean . --> man and woman walking on the beach .	neutral	entailment	0.390987724066	0.332606732845	0.276405543089
men are running and jumping and twisting in the air as a crowd of people watches . --> two men are sitting on a bench as a crowd watches .	contradiction	contradiction	0.00274727144279	0.996996283531	0.000256411352893
men are running and jumping and twisting in the air as a crowd of people watches . --> people engage in physical activity in front of other people .	entailment	entailment	0.0192043855786	0.00276724551804	0.978028357029
men are running and jumping and twisting in the air as a crowd of people watches . --> men perform gymnastics tricks at a live show .	neutral	neutral	0.95827716589	0.0385020785034	0.0032207116019
several men dressed in renaissance outfits . --> tall humans in outfits	neutral	neutral	0.980782389641	0.0177268795669	0.00149075617082
several men dressed in renaissance outfits . --> nobody has an outfit	contradiction	contradiction	0.000289945164695	0.999688148499	2.19692174142e-05
several men dressed in renaissance outfits . --> humans in outfits	entailment	entailment	0.0179249290377	0.00753132486716	0.974543690681
a man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him . --> an artist works	entailment	neutral	0.0631297379732	0.00760342180729	0.929266870022
a man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him . --> a dog lies down	contradiction	contradiction	0.00516471453011	0.992188572884	0.00264668255113
a man drawing pictures of individuals sits under an umbrella with previous works such as justin beiber around him . --> a man is drawing	entailment	entailment	0.145960822701	0.105285085738	0.74875408411
the girl in yellow shorts and white jacket has a tennis ball in her left pocket . --> a man wearing yellow shorts and a white jacket	contradiction	contradiction	0.00964451394975	0.986748993397	0.00360645796172
the girl in yellow shorts and white jacket has a tennis ball in her left pocket . --> a girl about to play tennis	neutral	neutral	0.884976029396	0.0240216031671	0.0910023152828
the girl in yellow shorts and white jacket has a tennis ball in her left pocket . --> a girl with a tennis ball in her pocket .	entailment	entailment	0.137795746326	0.130877301097	0.731326937675
a couple of travelers in a train station . --> some travelers are at a train station waiting for their train to arrive .	neutral	neutral	0.917124569416	0.0233074650168	0.0595680214465
a couple of travelers in a train station . --> several dogs are waiting for a ride home from the dog park .	contradiction	contradiction	0.224882602692	0.772634029388	0.00248336722143
a couple of travelers in a train station . --> some travelers are at a train station .	entailment	entailment	0.161177754402	0.0338224358857	0.804999828339
a person on a motorcycle . --> a person on a motorcycle	entailment	entailment	0.0456471331418	0.0106121776626	0.943740665913
a person on a motorcycle . --> a couple on a motorcycle	entailment	contradiction	0.282097011805	0.037130586803	0.680772423744
a person on a motorcycle . --> a man on a motorcycle	contradiction	neutral	0.244858369231	0.510225474834	0.244916200638
two people are in the ocean . --> the two ocean goers are human .	neutral	entailment	0.878666400909	0.0312278270721	0.0901058465242
two people are in the ocean . --> the people swim in the ocean .	contradiction	neutral	0.247036457062	0.719871819019	0.0330917201936
two people are in the ocean . --> the two people are in a placid lake .	neutral	contradiction	0.55640745163	0.229029148817	0.214563444257
three different women having fun with a toy in the living-room . --> three women play with their children 's leftover christmas toys .	neutral	neutral	0.957817196846	0.034186206758	0.00799664389342
three different women having fun with a toy in the living-room . --> a police officer issues a citation .	contradiction	contradiction	0.0733752846718	0.925540924072	0.00108371768147
three different women having fun with a toy in the living-room . --> three women playing with a toy in a home .	neutral	entailment	0.600728929043	0.13638471067	0.262886285782
a man is holding a very long leash attached to a very large dog who is smelling the grass . --> a man is walking a brown dog	entailment	neutral	0.198648616672	0.274103760719	0.527247548103
a man is holding a very long leash attached to a very large dog who is smelling the grass . --> a man is running away	contradiction	contradiction	0.203267917037	0.544650137424	0.252081930637
a man is holding a very long leash attached to a very large dog who is smelling the grass . --> a man is walking a dog	entailment	entailment	0.126851096749	0.269466370344	0.603682518005
a young man is having his dreadlocks cutoff by a woman with scissors . --> the young man is at a barber shop .	neutral	neutral	0.786346375942	0.203821063042	0.00983260106295
a young man is having his dreadlocks cutoff by a woman with scissors . --> the young man is bald .	contradiction	contradiction	0.102105952799	0.842906177044	0.0549878850579
a young man is having his dreadlocks cutoff by a woman with scissors . --> the young man has twisted hair .	entailment	entailment	0.384559452534	0.195525303483	0.419915229082
the lady carrying the big bag is walking under the trees in bloom . --> a man is sweeping his driveway .	contradiction	contradiction	0.003626084188	0.996287345886	8.66059199325e-05
the lady carrying the big bag is walking under the trees in bloom . --> a lady is carrying a big bag of flowers .	neutral	neutral	0.664970695972	0.110831543803	0.22419783473
the lady carrying the big bag is walking under the trees in bloom . --> a lady is carrying a big bag .	entailment	entailment	0.304745912552	0.0994622260332	0.595791876316
a girl in black shorts pushing a bike down the street . --> a female in dark shorts is tiredly pushing her mode of transportation down the road .	neutral	neutral	0.53822851181	0.367403000593	0.0943685323
a girl in black shorts pushing a bike down the street . --> a female in dark shorts is pushing her mode of transportation down the road .	entailment	entailment	0.155440911651	0.130726724863	0.713832318783
a girl in black shorts pushing a bike down the street . --> a female in dark shorts is taking a nap at her grannys house .	contradiction	contradiction	0.000345310923876	0.99964594841	8.72255441209e-06
a man and woman , she 's dressed all in white , he has a white shirt , holding hands while walking --> a man is stabbing a woman in the alley .	contradiction	contradiction	0.0207313578576	0.97892588377	0.000342767802067
a man and woman , she 's dressed all in white , he has a white shirt , holding hands while walking --> a husband and wife hold hands .	neutral	neutral	0.824198484421	0.157506585121	0.0182949807495
a man and woman , she 's dressed all in white , he has a white shirt , holding hands while walking --> a man and woman hold hands .	entailment	entailment	0.109560184181	0.187543913722	0.70289593935
the young woman wearing a striped pink shirt is approaching the stone-block stairs . --> a young woman in a grey tank-top passes by the stairs	entailment	contradiction	0.179429382086	0.171012178063	0.64955842495
the young woman wearing a striped pink shirt is approaching the stone-block stairs . --> a young woman comes towards the steps to her apartment	neutral	neutral	0.925994277	0.0287741590291	0.0452315881848
the young woman wearing a striped pink shirt is approaching the stone-block stairs . --> a woman prepares to ascend the stairs	entailment	neutral	0.203139692545	0.0417002402246	0.755160093307
small boys in sports jerseys play with a yellow ball . --> a man riding a bike .	contradiction	contradiction	0.0512479245663	0.841462612152	0.107289515436
small boys in sports jerseys play with a yellow ball . --> small boys playing .	entailment	entailment	0.0652597919106	0.0268987342715	0.90784150362
small boys in sports jerseys play with a yellow ball . --> a pee-wee football team at practice	neutral	neutral	0.932244598866	0.0484255217016	0.019329868257
an old man wrapped in a gray cloth sitting against a wall . --> an old man sits against a wall , watching the people walk by .	neutral	neutral	0.689415752888	0.156996652484	0.153587609529
an old man wrapped in a gray cloth sitting against a wall . --> an old man has to lye down in bed , as he is n't feeling well .	neutral	contradiction	0.635928094387	0.329941809177	0.0341300703585
an old man wrapped in a gray cloth sitting against a wall . --> an old man is outdoors .	entailment	neutral	0.211032494903	0.0204013437033	0.768566131592
scene from a life show with man singing in the center , there are two women one on each side of him . --> there is a play going on .	entailment	neutral	0.213115260005	0.0229429770261	0.763941705227
scene from a life show with man singing in the center , there are two women one on each side of him . --> a man is sitting in an audience .	contradiction	contradiction	0.0128337936476	0.984508037567	0.0026582183782
scene from a life show with man singing in the center , there are two women one on each side of him . --> a man is singing on stage .	entailment	entailment	0.340339839458	0.18016526103	0.479494959116
a baby in a bathrobe waits for his shower . --> a baby is dressed in a bathrobe waiting for a shower .	neutral	entailment	0.514710128307	0.183388262987	0.301901608706
a baby in a bathrobe waits for his shower . --> a baby is waiting for his mother to give him a shower .	neutral	neutral	0.957947909832	0.0333497598767	0.0087023191154
a baby in a bathrobe waits for his shower . --> a baby is having his diaper changed .	neutral	contradiction	0.466752260923	0.166615843773	0.366631925106
a little boy in a bathrobe sits on a bench near the shower in a bathroom . --> the bench is cold .	neutral	neutral	0.94067209959	0.0261868629605	0.033141054213
a little boy in a bathrobe sits on a bench near the shower in a bathroom . --> the boy is inside of the building .	entailment	entailment	0.0542965345085	0.251911073923	0.69379234314
a little boy in a bathrobe sits on a bench near the shower in a bathroom . --> the boy is in the shower .	contradiction	contradiction	0.0665756687522	0.900428593159	0.0329957418144
a woman soaks her feet in a natural pool in a landscape of rocks , with green covered tents in the background . --> a woman is camping	neutral	neutral	0.637628793716	0.196947723627	0.165423452854
a woman soaks her feet in a natural pool in a landscape of rocks , with green covered tents in the background . --> a lady is swimming in a natural pool next to red covered tents	neutral	contradiction	0.578175723553	0.291471064091	0.130353197455
